,playerid,web_name,element_type,now_cost,team,minutes_x,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,ExcludeDef,level_0,level_1,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,TeamID,OppTeam2,OppTeam,Teams.name,XGI_Weighted,XGC_Weighted,Minutes,AttackOpp_pergame,DefenceOpp_pergame
87,9.0,Martinelli,3.0,66.0,1.0,57.2,0.13599999999999998,0.054000000000000006,0.19,0.5740000000000001,N,Away,279,2444745,28,False,False,276,2025-03-09T16:30:00Z,0,False,False,1,,14,,[],4,3,116102,1,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.4845185383114,0.41801920150644234
88,9.0,Martinelli,3.0,66.0,1.0,57.2,0.13599999999999998,0.054000000000000006,0.19,0.5740000000000001,N,Away,267,2444733,27,False,False,264,2025-02-26T19:30:00Z,0,False,False,1,,16,,[],4,4,116090,1,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.4752563420735201,0.35272738703013123
89,9.0,Martinelli,3.0,66.0,1.0,57.2,0.13599999999999998,0.054000000000000006,0.19,0.5740000000000001,N,Away,353,2444823,36,False,False,354,2025-05-10T14:00:00Z,0,False,False,1,,12,,[],4,5,116180,1,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.30853184515019993,1.1504306617918334
90,9.0,Martinelli,3.0,66.0,1.0,57.2,0.13599999999999998,0.054000000000000006,0.19,0.5740000000000001,N,Home,253,2444721,26,False,False,251,2025-02-22T15:00:00Z,0,False,False,19,,1,,[],2,4,116077,1,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.41895802183040004,0.263262684054735
91,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Away,302,2444773,31,False,False,304,2025-04-05T14:00:00Z,0,False,False,1,,8,,[],4,3,116130,1,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.362238776902656,0.09261514663576598
92,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Home,340,2444810,35,False,False,341,2025-05-03T14:00:00Z,0,False,False,3,,1,,[],3,4,116167,1,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.53063896479292,0.08682075156106926
93,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Home,289,2444761,30,False,False,291,2025-04-01T18:45:00Z,0,False,False,9,,1,,[],3,4,116117,1,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.180461985763424,0.1046215677323734
94,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Away,325,2444795,33,False,False,326,2025-04-19T14:00:00Z,0,False,False,1,,10,,[],4,2,116152,1,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.6520724,0.03481372549019608
95,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Away,377,2444847,38,False,False,378,2025-05-25T15:00:00Z,0,False,False,1,,17,,[],4,2,116204,1,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.7858488,0.055033155080213905
96,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Home,360,2444830,37,False,False,361,2025-05-18T14:00:00Z,0,False,False,15,,1,,[],3,4,116187,1,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.50028802236504,0.10019298588576228
97,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Home,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,1,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.38755297031984004,0.10858787301395724
98,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Home,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,1,6,6.0,Chelsea,1.0200707830205848,1.9606054765279999,447.0,0.403884728164768,0.13668948492475838
99,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Home,309,2444781,32,False,False,311,2025-04-12T14:00:00Z,0,False,False,4,,1,,[],2,4,116137,1,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.5551002465904961,0.1013838625107243
100,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Away,279,2444745,28,False,False,276,2025-03-09T16:30:00Z,0,False,False,1,,14,,[],4,3,116102,1,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.52532009943236,0.09758636411474438
101,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Away,267,2444733,27,False,False,264,2025-02-26T19:30:00Z,0,False,False,1,,16,,[],4,4,116090,1,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.5152779287744481,0.08234402414989125
102,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Away,353,2444823,36,False,False,354,2025-05-10T14:00:00Z,0,False,False,1,,12,,[],4,5,116180,1,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.33451347421548,0.2685674367249228
103,12.0,Nwaneri,3.0,46.0,1.0,28.2,0.088,0.118,0.20600000000000002,0.134,N,Home,253,2444721,26,False,False,251,2025-02-22T15:00:00Z,0,False,False,19,,1,,[],2,4,116077,1,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.4542386973529601,0.06145853599884057
104,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Away,302,2444773,31,False,False,304,2025-04-05T14:00:00Z,0,False,False,1,,8,,[],4,3,116130,1,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.73854507912192,0.39395995210736273
105,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Home,340,2444810,35,False,False,341,2025-05-03T14:00:00Z,0,False,False,3,,1,,[],3,4,116167,1,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,1.0818852680244,0.36931215216275737
106,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Home,289,2444761,30,False,False,291,2025-04-01T18:45:00Z,0,False,False,9,,1,,[],3,4,116117,1,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.36793220398368004,0.445032041846663
107,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Away,325,2444795,33,False,False,326,2025-04-19T14:00:00Z,0,False,False,1,,10,,[],4,2,116152,1,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,1.329468,0.1480882352941177
108,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Away,377,2444847,38,False,False,378,2025-05-25T15:00:00Z,0,False,False,1,,17,,[],4,2,116204,1,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,1.6022159999999999,0.23409625668449202
109,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Home,360,2444830,37,False,False,361,2025-05-18T14:00:00Z,0,False,False,15,,1,,[],3,4,116187,1,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,1.0200047057928001,0.4261940444394366
110,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Home,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,1,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.7901565414288001,0.4619036389399674
111,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Home,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,1,6,6.0,Chelsea,1.0200707830205848,1.9606054765279999,447.0,0.82345430014176,0.5814403463217335
112,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Home,309,2444781,32,False,False,311,2025-04-12T14:00:00Z,0,False,False,4,,1,,[],2,4,116137,1,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,1.13175778431072,0.4312597136650213
113,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Away,279,2444745,28,False,False,276,2025-03-09T16:30:00Z,0,False,False,1,,14,,[],4,3,116102,1,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,1.0710409794252003,0.41510617571197234
114,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Away,267,2444733,27,False,False,264,2025-02-26T19:30:00Z,0,False,False,1,,16,,[],4,4,116090,1,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,1.0505666508993603,0.35026935645849266
115,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Away,353,2444823,36,False,False,354,2025-05-10T14:00:00Z,0,False,False,1,,12,,[],4,5,116180,1,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.6820177629636,1.142413723382134
116,13.0,Ødegaard,3.0,82.0,1.0,70.6,0.122,0.29799999999999993,0.42000000000000004,0.5700000000000001,N,Home,253,2444721,26,False,False,251,2025-02-22T15:00:00Z,0,False,False,19,,1,,[],2,4,116077,1,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.9261177324672002,0.2614281008905905
117,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Away,302,2444773,31,False,False,304,2025-04-05T14:00:00Z,0,False,False,1,,8,,[],4,3,116130,1,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.4962513080931341
118,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Home,340,2444810,35,False,False,341,2025-05-03T14:00:00Z,0,False,False,3,,1,,[],3,4,116167,1,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.0,0.4652037285137891
119,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Home,289,2444761,30,False,False,291,2025-04-01T18:45:00Z,0,False,False,9,,1,,[],3,4,116117,1,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.560584221133165
120,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Away,325,2444795,33,False,False,326,2025-04-19T14:00:00Z,0,False,False,1,,10,,[],4,2,116152,1,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.18653921568627455
121,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Away,377,2444847,38,False,False,378,2025-05-25T15:00:00Z,0,False,False,1,,17,,[],4,2,116204,1,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.29487914438502677
122,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Home,360,2444830,37,False,False,361,2025-05-18T14:00:00Z,0,False,False,15,,1,,[],3,4,116187,1,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.5368549542237113
123,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Home,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,1,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.0,0.5818365136120993
124,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Home,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,1,6,6.0,Chelsea,1.0200707830205848,1.9606054765279999,447.0,0.0,0.73241082220878
125,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Home,309,2444781,32,False,False,311,2025-04-12T14:00:00Z,0,False,False,4,,1,,[],2,4,116137,1,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.5432359200201496
126,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Away,279,2444745,28,False,False,276,2025-03-09T16:30:00Z,0,False,False,1,,14,,[],4,3,116102,1,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.5228881301073617
127,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Away,267,2444733,27,False,False,264,2025-02-26T19:30:00Z,0,False,False,1,,16,,[],4,4,116090,1,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.44121648760911886
128,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Away,353,2444823,36,False,False,354,2025-05-10T14:00:00Z,0,False,False,1,,12,,[],4,5,116180,1,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,1.439040444541004
129,15.0,Raya,1.0,55.0,1.0,90.0,0.0,0.0,0.0,0.7180000000000001,N,Home,253,2444721,26,False,False,251,2025-02-22T15:00:00Z,0,False,False,19,,1,,[],2,4,116077,1,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.0,0.3293076779639368
130,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Away,302,2444773,31,False,False,304,2025-04-05T14:00:00Z,0,False,False,1,,8,,[],4,3,116130,1,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.4079582341816319,0.4851927831216994
131,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Home,340,2444810,35,False,False,341,2025-05-03T14:00:00Z,0,False,False,3,,1,,[],3,4,116167,1,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.5976128147182399,0.4548370716109748
132,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Home,289,2444761,30,False,False,291,2025-04-01T18:45:00Z,0,False,False,9,,1,,[],3,4,116117,1,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.203238741248128,0.5480920936427323
133,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Away,325,2444795,33,False,False,326,2025-04-19T14:00:00Z,0,False,False,1,,10,,[],4,2,116152,1,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.7343727999999999,0.1823823529411765
134,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Away,377,2444847,38,False,False,378,2025-05-25T15:00:00Z,0,False,False,1,,17,,[],4,2,116204,1,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.8850335999999999,0.28830802139037437
135,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Home,360,2444830,37,False,False,361,2025-05-18T14:00:00Z,0,False,False,15,,1,,[],3,4,116187,1,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.56343117081888,0.5248916126254114
136,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Home,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,1,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.43646742288448,0.5688707974313283
137,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Home,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,1,6,6.0,Chelsea,1.0200707830205848,1.9606054765279999,447.0,0.45486047055449597,0.7160896896804506
138,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Home,309,2444781,32,False,False,311,2025-04-12T14:00:00Z,0,False,False,4,,1,,[],2,4,116137,1,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.6251614427621119,0.5311303841979736
139,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Away,279,2444745,28,False,False,276,2025-03-09T16:30:00Z,0,False,False,1,,14,,[],4,3,116102,1,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.59162263625392,0.5112360269294818
140,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Away,267,2444733,27,False,False,264,2025-02-26T19:30:00Z,0,False,False,1,,16,,[],4,4,116090,1,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.580313007163456,0.4313843653225647
141,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Away,353,2444823,36,False,False,354,2025-05-10T14:00:00Z,0,False,False,1,,12,,[],4,5,116180,1,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.3767336214465599,1.4069726909022073
142,16.0,Rice,3.0,62.0,1.0,89.2,0.062,0.16999999999999998,0.23199999999999998,0.7020000000000001,N,Home,253,2444721,26,False,False,251,2025-02-22T15:00:00Z,0,False,False,19,,1,,[],2,4,116077,1,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.51156979507712,0.3219693453073588
143,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Away,302,2444773,31,False,False,304,2025-04-05T14:00:00Z,0,False,False,1,,8,,[],4,3,116130,1,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
144,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Home,340,2444810,35,False,False,341,2025-05-03T14:00:00Z,0,False,False,3,,1,,[],3,4,116167,1,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.0,0.0
145,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Home,289,2444761,30,False,False,291,2025-04-01T18:45:00Z,0,False,False,9,,1,,[],3,4,116117,1,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
146,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Away,325,2444795,33,False,False,326,2025-04-19T14:00:00Z,0,False,False,1,,10,,[],4,2,116152,1,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
147,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Away,377,2444847,38,False,False,378,2025-05-25T15:00:00Z,0,False,False,1,,17,,[],4,2,116204,1,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
148,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Home,360,2444830,37,False,False,361,2025-05-18T14:00:00Z,0,False,False,15,,1,,[],3,4,116187,1,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.0
149,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Home,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,1,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.0,0.0
150,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Home,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,1,6,6.0,Chelsea,1.0200707830205848,1.9606054765279999,447.0,0.0,0.0
151,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Home,309,2444781,32,False,False,311,2025-04-12T14:00:00Z,0,False,False,4,,1,,[],2,4,116137,1,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
152,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Away,279,2444745,28,False,False,276,2025-03-09T16:30:00Z,0,False,False,1,,14,,[],4,3,116102,1,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
153,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Away,267,2444733,27,False,False,264,2025-02-26T19:30:00Z,0,False,False,1,,16,,[],4,4,116090,1,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.0
154,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Away,353,2444823,36,False,False,354,2025-05-10T14:00:00Z,0,False,False,1,,12,,[],4,5,116180,1,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,0.0
155,17.0,Saka,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,N,Home,253,2444721,26,False,False,251,2025-02-22T15:00:00Z,0,False,False,19,,1,,[],2,4,116077,1,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.0,0.0
156,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Away,302,2444773,31,False,False,304,2025-04-05T14:00:00Z,0,False,False,1,,8,,[],4,3,116130,1,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.010550643987455999,0.3524904834644824
157,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Home,340,2444810,35,False,False,341,2025-05-03T14:00:00Z,0,False,False,3,,1,,[],3,4,116167,1,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.01545550382892,0.3304371887772039
158,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Home,289,2444761,30,False,False,291,2025-04-01T18:45:00Z,0,False,False,9,,1,,[],3,4,116117,1,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.005256174342624,0.3981865637575405
159,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Away,325,2444795,33,False,False,326,2025-04-19T14:00:00Z,0,False,False,1,,10,,[],4,2,116152,1,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0189924,0.1325
160,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Away,377,2444847,38,False,False,378,2025-05-25T15:00:00Z,0,False,False,1,,17,,[],4,2,116204,1,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.022888799999999997,0.20945454545454548
161,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Home,360,2444830,37,False,False,361,2025-05-18T14:00:00Z,0,False,False,15,,1,,[],3,4,116187,1,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.01457149579704,0.3813315134458116
162,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Home,330,2444801,34,False,False,331,2025-04-26T14:00:00Z,0,False,False,7,,1,,[],3,4,116157,1,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.01128795059184,0.41328220326207604
163,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Home,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,1,6,6.0,Chelsea,1.0200707830205848,1.9606054765279999,447.0,0.011763632859168,0.5202360993404983
164,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Home,309,2444781,32,False,False,311,2025-04-12T14:00:00Z,0,False,False,4,,1,,[],2,4,116137,1,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.016167968347296,0.38586395433186116
165,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Away,279,2444745,28,False,False,276,2025-03-09T16:30:00Z,0,False,False,1,,14,,[],4,3,116102,1,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.01530058542036,0.3714107887949226
166,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Away,267,2444733,27,False,False,264,2025-02-26T19:30:00Z,0,False,False,1,,16,,[],4,4,116090,1,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.015008095012848001,0.31339889788391445
167,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Away,353,2444823,36,False,False,354,2025-05-10T14:00:00Z,0,False,False,1,,12,,[],4,5,116180,1,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.009743110899479998,1.0221596472366463
168,18.0,Saliba,2.0,62.0,1.0,72.0,0.0,0.006,0.006,0.51,N,Home,253,2444721,26,False,False,251,2025-02-22T15:00:00Z,0,False,False,19,,1,,[],2,4,116077,1,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.01323025332096,0.23390935342842306
